State,Denominator,"Prevalence Estimates per 1,000 Children",Lower CI,Upper CI,Prevalence Range,Show Lower and Upper CI,Year,Data Set
New Mexico,302619,4.9,,,<10,No,2011,Special Education Child Count
New Mexico,303049,5.6,,,<10,No,2012,Special Education Child Count
New Mexico,304011,6.4,,,<10,No,2013,Special Education Child Count
New Mexico,305701,6.8,,,<10,No,2014,Special Education Child Count
New Mexico,302489,7.8,,,<10,No,2015,Special Education Child Count
New Mexico,304532,8.5,,,<10,No,2016,Special Education Child Count
New Mexico,300943,9.4,,,<10,No,2017,Special Education Child Count
New Mexico,299989,9.7,,,<10,No,2018,Special Education Child Count
New Mexico,296997,10.5,,,10 to <20,No,2019,Special Education Child Count
New Mexico,288257,12.2,,,10 to <20,No,2020,Special Education Child Count
New Mexico,286096,13.3,,,10 to <20,No,2021,Special Education Child Count
New Mexico,284286,15.2,,,10 to <20,No,2022,Special Education Child Count
New York,986828,2.5,,,<10,No,2000,Medicaid
New York,1085474,2.5,,,<10,No,2001,Medicaid
New York,1213599,2.5,,,<10,No,2002,Medicaid
New York,1351815,2.6,,,<10,No,2003,Medicaid
New York,1375277,3,,,<10,No,2004,Medicaid
New York,1362388,3,,,<10,No,2005,Medicaid
New York,1307202,3.4,,,<10,No,2006,Medicaid
New York,1259206,3.9,,,<10,No,2007,Medicaid
New York,1258070,4.4,,,<10,No,2008,Medicaid
New York,1312365,4.9,,,<10,No,2009,Medicaid
New York,1376511,5,,,<10,No,2010,Medicaid
New York,1411900,6.6,,,<10,No,2011,Medicaid
New York,1508552,8.4,,,<10,No,2012,Medicaid
New York,1577082,10.1,,,10 to <20,No,2013,Medicaid
New York,2187670,14.1,,,10 to <20,No,2016,Medicaid
New York,2289619,15.3,,,10 to <20,No,2017,Medicaid
New York,2369957,16.5,,,10 to <20,No,2018,Medicaid
New York,2320517,18.2,,,10 to <20,No,2019,Medicaid
New York,1952199,21.2,,,20 to <30,No,2020,Medicaid
New York,2009130,22.5,,,20 to <30,No,2021,Medicaid
New York,2054881,25.1,,,20 to <30,No,2022,Medicaid
New York,1527,7.4,,,<10,No,2007,National Survey of Children's Health†
New York,1654,18.9,,,10 to <20,No,2011,National Survey of Children's Health†
New York,2869,25.8,,,20 to <30,No,2020,National Survey of Children's Health†
New York,4615,36.5,,,30+,No,2022,National Survey of Children's Health†
New York,2500499,2.2,,,<10,No,2000,Special Education Child Count
New York,2508236,2.6,,,<10,No,2001,Special Education Child Count
New York,2515084,3.1,,,<10,No,2002,Special Education Child Count
New York,2502148,3.6,,,<10,No,2003,Special Education Child Count
New York,2503880,4.1,,,<10,No,2004,Special Education Child Count
New York,2478126,4.6,,,<10,No,2005,Special Education Child Count
New York,2454653,5.3,,,<10,No,2006,Special Education Child Count
New York,2423601,6.1,,,<10,No,2007,Special Education Child Count
New York,2391967,6.7,,,<10,No,2008,Special Education Child Count
New York,2408209,7.4,,,<10,No,2009,Special Education Child Count
New York,2461595,7.8,,,<10,No,2010,Special Education Child Count
New York,2427519,8.4,,,<10,No,2011,Special Education Child Count
New York,2427513,9.2,,,<10,No,2012,Special Education Child Count
New York,2427327,10.1,,,10 to <20,No,2013,Special Education Child Count
New York,2435476,10.9,,,10 to <20,No,2014,Special Education Child Count
New York,2421417,11.8,,,10 to <20,No,2015,Special Education Child Count
New York,2422245,13,,,10 to <20,No,2016,Special Education Child Count
New York,2418863,14.2,,,10 to <20,No,2017,Special Education Child Count
New York,2397417,15.6,,,10 to <20,No,2018,Special Education Child Count
New York,2380218,17.1,,,10 to <20,No,2019,Special Education Child Count
New York,2329275,20.4,,,20 to <30,No,2020,Special Education Child Count
New York,2266560,22,,,20 to <30,No,2021,Special Education Child Count
New York,2243012,24.3,,,20 to <30,No,2022,Special Education Child Count
North Carolina,20725,6.5,,,<10,No,2002,ADDM Network*
North Carolina,20187,8.7,,,<10,No,2004,ADDM Network*
North Carolina,22195,10.4,,,10 to <20,No,2006,ADDM Network*
North Carolina,36913,14.2,,,10 to <20,No,2008,ADDM Network*
North Carolina,37783,17.3,,,10 to <20,No,2010,ADDM Network*
North Carolina,38913,16.8,,,10 to <20,No,2012,ADDM Network*
North Carolina,30283,17.4,,,10 to <20,No,2014,ADDM Network*
North Carolina,19291,25.3,,,20 to <30,No,2016,ADDM Network*
North Carolina,435822,3.4,,,<10,No,2000,Medicaid
North Carolina,482049,3.5,,,<10,No,2001,Medicaid
North Carolina,506880,3.7,,,<10,No,2002,Medicaid
North Carolina,537981,3.9,,,<10,No,2003,Medicaid
North Carolina,566243,4.5,,,<10,No,2004,Medicaid
North Carolina,582887,5.3,,,<10,No,2005,Medicaid
North Carolina,619018,5.8,,,<10,No,2006,Medicaid
North Carolina,627426,6.6,,,<10,No,2007,Medicaid
North Carolina,653821,7.7,,,<10,No,2008,Medicaid
North Carolina,702889,8,,,<10,No,2009,Medicaid
North Carolina,744006,8.6,,,<10,No,2010,Medicaid
North Carolina,767362,8.9,,,<10,No,2011,Medicaid
North Carolina,802643,8.3,,,<10,No,2012,Medicaid
North Carolina,832358,5.9,,,<10,No,2013,Medicaid
North Carolina,1024459,9.4,,,<10,No,2016,Medicaid
North Carolina,1034097,10.7,,,10 to <20,No,2017,Medicaid
North Carolina,1034680,11.7,,,10 to <20,No,2018,Medicaid
North Carolina,1023773,13.4,,,10 to <20,No,2019,Medicaid
North Carolina,1007326,13.9,,,10 to <20,No,2020,Medicaid
North Carolina,1070713,15.3,,,10 to <20,No,2021,Medicaid
North Carolina,1110755,16.3,,,10 to <20,No,2022,Medicaid
North Carolina,1558,25.6,,,20 to <30,No,2011,National Survey of Children's Health†
North Carolina,2876,24,,,20 to <30,No,2020,National Survey of Children's Health†
North Carolina,1375,16.6,,,10 to <20,No,2022,National Survey of Children's Health†
North Carolina,1183821,1.9,,,<10,No,2000,Special Education Child Count
North Carolina,1203271,2.4,,,<10,No,2001,Special Education Child Count
North Carolina,1220801,2.7,,,<10,No,2002,Special Education Child Count
North Carolina,1239187,3.1,,,<10,No,2003,Special Education Child Count
North Carolina,1261533,3.6,,,<10,No,2004,Special Education Child Count
North Carolina,1289760,4.1,,,<10,No,2005,Special Education Child Count
North Carolina,1309437,4.7,,,<10,No,2006,Special Education Child Count
North Carolina,1351567,5.2,,,<10,No,2007,Special Education Child Count
North Carolina,1346685,5.9,,,<10,No,2008,Special Education Child Count
North Carolina,1351217,6.7,,,<10,No,2009,Special Education Child Count
North Carolina,1350523,7.4,,,<10,No,2010,Special Education Child Count
North Carolina,1356317,8.1,,,<10,No,2011,Special Education Child Count
North Carolina,1366747,8.7,,,<10,No,2012,Special Education Child Count
North Carolina,1377670,9.4,,,<10,No,2013,Special Education Child Count
North Carolina,1396051,10,,,10 to <20,No,2014,Special Education Child Count
North Carolina,1408521,10.6,,,10 to <20,No,2015,Special Education Child Count
North Carolina,1415113,11.2,,,10 to <20,No,2016,Special Education Child Count
North Carolina,1417940,11.9,,,10 to <20,No,2017,Special Education Child Count
North Carolina,1418033,12.6,,,10 to <20,No,2018,Special Education Child Count
North Carolina,1420581,13.4,,,10 to <20,No,2019,Special Education Child Count
North Carolina,1391419,14.4,,,10 to <20,No,2020,Special Education Child Count
North Carolina,1389653,15.5,,,10 to <20,No,2021,Special Education Child Count
North Carolina,1406267,16.9,,,10 to <20,No,2022,Special Education Child Count
North Dakota,21041,2.9,,,<10,No,2000,Medicaid
North Dakota,21553,3.2,,,<10,No,2001,Medicaid
North Dakota,23278,3.5,,,<10,No,2002,Medicaid
North Dakota,24670,6,,,<10,No,2003,Medicaid
North Dakota,24625,8.3,,,<10,No,2004,Medicaid
North Dakota,24661,9.7,,,<10,No,2005,Medicaid
North Dakota,23922,10.6,,,10 to <20,No,2006,Medicaid
North Dakota,23602,11.9,,,10 to <20,No,2007,Medicaid
North Dakota,24576,12.7,,,10 to <20,No,2008,Medicaid
North Dakota,28646,11.6,,,10 to <20,No,2009,Medicaid
North Dakota,30934,10.6,,,10 to <20,No,2010,Medicaid
North Dakota,32032,11.3,,,10 to <20,No,2011,Medicaid
North Dakota,32620,11.9,,,10 to <20,No,2012,Medicaid
North Dakota,32568,14.4,,,10 to <20,No,2013,Medicaid
North Dakota,38798,15.3,,,10 to <20,No,2016,Medicaid
North Dakota,39699,17.7,,,10 to <20,No,2017,Medicaid
North Dakota,39603,19.1,,,10 to <20,No,2018,Medicaid
North Dakota,39252,21.1,,,20 to <30,No,2019,Medicaid
North Dakota,39800,22,,,20 to <30,No,2020,Medicaid
North Dakota,44644,24.3,,,20 to <30,No,2021,Medicaid
North Dakota,46899,27.2,,,20 to <30,No,2022,Medicaid
North Dakota,2859,16,,,10 to <20,No,2020,National Survey of Children's Health†
North Dakota,1264,39.3,,,30+,No,2022,National Survey of Children's Health†
North Dakota,101354,1.1,,,<10,No,2000,Special Education Child Count
North Dakota,98267,1.4,,,<10,No,2001,Special Education Child Count
North Dakota,96439,1.7,,,<10,No,2002,Special Education Child Count
North Dakota,94590,2.1,,,<10,No,2003,Special Education Child Count
North Dakota,92781,2.4,,,<10,No,2004,Special Education Child Count
North Dakota,90652,2.9,,,<10,No,2005,Special Education Child Count
North Dakota,89043,3.5,,,<10,No,2006,Special Education Child Count
North Dakota,87420,4.3,,,<10,No,2007,Special Education Child Count
North Dakota,86249,5.1,,,<10,No,2008,Special Education Child Count
North Dakota,86316,5.9,,,<10,No,2009,Special Education Child Count
North Dakota,87345,6.1,,,<10,No,2010,Special Education Child Count
North Dakota,87704,6.6,,,<10,No,2011,Special Education Child Count
North Dakota,90685,7.1,,,<10,No,2012,Special Education Child Count
North Dakota,93071,7.4,,,<10,No,2013,Special Education Child Count
North Dakota,95492,8.3,,,<10,No,2014,Special Education Child Count
North Dakota,97489,8.7,,,<10,No,2015,Special Education Child Count
North Dakota,98195,9.8,,,<10,No,2016,Special Education Child Count
North Dakota,99869,10.9,,,10 to <20,No,2017,Special Education Child Count
North Dakota,101709,11.7,,,10 to <20,No,2018,Special Education Child Count
North Dakota,103434,12.4,,,10 to <20,No,2019,Special Education Child Count
North Dakota,103179,13.4,,,10 to <20,No,2020,Special Education Child Count
North Dakota,104500,14.2,,,10 to <20,No,2021,Special Education Child Count
North Dakota,106317,15.4,,,10 to <20,No,2022,Special Education Child Count
Ohio,562133,2.5,,,<10,No,2000,Medicaid
Ohio,680239,2.5,,,<10,No,2001,Medicaid
Ohio,714335,2.7,,,<10,No,2002,Medicaid
Ohio,767543,2.9,,,<10,No,2003,Medicaid
Ohio,802186,3.5,,,<10,No,2004,Medicaid
Ohio,825396,3.7,,,<10,No,2005,Medicaid
Ohio,836357,3.9,,,<10,No,2006,Medicaid
Ohio,840254,4.1,,,<10,No,2007,Medicaid
Ohio,851303,4.8,,,<10,No,2008,Medicaid
Ohio,910230,5.9,,,<10,No,2009,Medicaid
Ohio,958848,6.4,,,<10,No,2010,Medicaid
Ohio,982164,7.6,,,<10,No,2011,Medicaid
Ohio,996369,8,,,<10,No,2012,Medicaid
Ohio,993836,8.5,,,<10,No,2013,Medicaid
Ohio,1059766,12.8,,,10 to <20,No,2016,Medicaid
Ohio,1061068,14,,,10 to <20,No,2017,Medicaid
Ohio,1028234,15.5,,,10 to <20,No,2018,Medicaid
Ohio,1001248,17,,,10 to <20,No,2019,Medicaid
Ohio,982518,17.2,,,10 to <20,No,2020,Medicaid
Ohio,1035074,18.6,,,10 to <20,No,2021,Medicaid
Ohio,1074089,20.2,,,20 to <30,No,2022,Medicaid
Ohio,1634,22,,,20 to <30,No,2011,National Survey of Children's Health†
Ohio,2884,26,,,20 to <30,No,2020,National Survey of Children's Health†
Ohio,2550,29.2,,,20 to <30,No,2022,National Survey of Children's Health†
Ohio,1675014,1.3,,,<10,No,2000,Special Education Child Count
Ohio,1673476,1.7,,,<10,No,2001,Special Education Child Count
Ohio,1678807,2.3,,,<10,No,2002,Special Education Child Count
Ohio,1685241,2.9,,,<10,No,2003,Special Education Child Count
Ohio,1679698,3.6,,,<10,No,2004,Special Education Child Count
Ohio,1674038,4.3,,,<10,No,2005,Special Education Child Count
Ohio,1671958,5.1,,,<10,No,2006,Special Education Child Count
Ohio,1663480,5.6,,,<10,No,2007,Special Education Child Count
Ohio,1648885,6.4,,,<10,No,2008,Special Education Child Count
Ohio,1603854,7.8,,,<10,No,2009,Special Education Child Count
Ohio,1594180,8.7,,,<10,No,2010,Special Education Child Count
Ohio,1579692,9.4,,,<10,No,2011,Special Education Child Count
Ohio,1570484,10,,,10 to <20,No,2012,Special Education Child Count
Ohio,1564631,10.7,,,10 to <20,No,2013,Special Education Child Count
Ohio,1564662,11.2,,,10 to <20,No,2014,Special Education Child Count
Ohio,1559370,11.7,,,10 to <20,No,2015,Special Education Child Count
Ohio,1551479,12.5,,,10 to <20,No,2016,Special Education Child Count
Ohio,1543053,13.4,,,10 to <20,No,2017,Special Education Child Count
Ohio,1531273,14.2,,,10 to <20,No,2018,Special Education Child Count
Ohio,1522852,15.1,,,10 to <20,No,2019,Special Education Child Count
Ohio,1501314,16.5,,,10 to <20,No,2020,Special Education Child Count
Ohio,1519515,17.4,,,10 to <20,No,2021,Special Education Child Count
Ohio,1516800,19.1,,,10 to <20,No,2022,Special Education Child Count
Oklahoma,252657,1.1,,,<10,No,2000,Medicaid
Oklahoma,277750,1.3,,,<10,No,2001,Medicaid
Oklahoma,325747,1.4,,,<10,No,2002,Medicaid
Oklahoma,298071,1.5,,,<10,No,2003,Medicaid
Oklahoma,311496,1.8,,,<10,No,2004,Medicaid
Oklahoma,323453,2.2,,,<10,No,2005,Medicaid
Oklahoma,330285,2.8,,,<10,No,2006,Medicaid
Oklahoma,346026,3.8,,,<10,No,2007,Medicaid
Oklahoma,346814,4.9,,,<10,No,2008,Medicaid
Oklahoma,369633,5.6,,,<10,No,2009,Medicaid
Oklahoma,392456,6.3,,,<10,No,2010,Medicaid
Oklahoma,404595,7.1,,,<10,No,2011,Medicaid
Oklahoma,418163,8.2,,,<10,No,2012,Medicaid
Oklahoma,421415,8.7,,,<10,No,2013,Medicaid
Oklahoma,442202,10.4,,,10 to <20,No,2016,Medicaid
Oklahoma,454365,10.3,,,10 to <20,No,2017,Medicaid
Oklahoma,442695,11.2,,,10 to <20,No,2018,Medicaid
Oklahoma,439777,11.9,,,10 to <20,No,2019,Medicaid
Oklahoma,454254,12.1,,,10 to <20,No,2020,Medicaid
Oklahoma,493503,13.4,,,10 to <20,No,2021,Medicaid
Oklahoma,519702,15.7,,,10 to <20,No,2022,Medicaid
Oklahoma,1533,12.3,,,10 to <20,No,2007,National Survey of Children's Health†
Oklahoma,1563,19.8,,,10 to <20,No,2011,National Survey of Children's Health†
Oklahoma,2743,30.2,,,30+,No,2020,National Survey of Children's Health†
Oklahoma,1367,39.5,,,30+,No,2022,National Survey of Children's Health†
Oklahoma,553268,1.1,,,<10,No,2000,Special Education Child Count
Oklahoma,549715,1.4,,,<10,No,2001,Special Education Child Count
Oklahoma,547381,1.4,,,<10,No,2002,Special Education Child Count
Oklahoma,545292,1.7,,,<10,No,2003,Special Education Child Count
Oklahoma,545919,2,,,<10,No,2004,Special Education Child Count
Oklahoma,548852,2.4,,,<10,No,2005,Special Education Child Count
Oklahoma,551673,2.8,,,<10,No,2006,Special Education Child Count
Oklahoma,553905,3.3,,,<10,No,2007,Special Education Child Count
Oklahoma,555236,3.7,,,<10,No,2008,Special Education Child Count
Oklahoma,562297,4.2,,,<10,No,2009,Special Education Child Count
Oklahoma,565311,4.9,,,<10,No,2010,Special Education Child Count
Oklahoma,568946,5.6,,,<10,No,2011,Special Education Child Count
Oklahoma,574282,6.5,,,<10,No,2012,Special Education Child Count
Oklahoma,582209,6.8,,,<10,No,2013,Special Education Child Count
Oklahoma,589376,7.5,,,<10,No,2014,Special Education Child Count
Oklahoma,596154,8.3,,,<10,No,2015,Special Education Child Count
Oklahoma,598799,8.9,,,<10,No,2016,Special Education Child Count
Oklahoma,601445,9.9,,,<10,No,2017,Special Education Child Count
Oklahoma,604425,10.6,,,10 to <20,No,2018,Special Education Child Count
Oklahoma,609046,11.3,,,10 to <20,No,2019,Special Education Child Count
Oklahoma,606566,12,,,10 to <20,No,2020,Special Education Child Count
Oklahoma,609389,12.8,,,10 to <20,No,2021,Special Education Child Count
Oklahoma,613431,14.1,,,10 to <20,No,2022,Special Education Child Count
Oregon,154884,4.7,,,<10,No,2000,Medicaid
Oregon,165685,5,,,<10,No,2001,Medicaid
Oregon,175645,5.6,,,<10,No,2002,Medicaid
Oregon,174605,6.2,,,<10,No,2003,Medicaid
Oregon,178898,6.4,,,<10,No,2004,Medicaid
Oregon,180745,6.8,,,<10,No,2005,Medicaid
Oregon,177740,7.2,,,<10,No,2006,Medicaid
Oregon,166724,8.3,,,<10,No,2007,Medicaid
Oregon,170792,7.8,,,<10,No,2008,Medicaid
Oregon,191205,8.4,,,<10,No,2009,Medicaid
Oregon,225437,8.3,,,<10,No,2010,Medicaid
Oregon,248952,8.5,,,<10,No,2011,Medicaid
Oregon,260054,8.6,,,<10,No,2012,Medicaid
Oregon,258573,9.5,,,<10,No,2013,Medicaid
Oregon,382783,9.9,,,<10,No,2016,Medicaid
Oregon,370910,11.4,,,10 to <20,No,2017,Medicaid
Oregon,361522,12.9,,,10 to <20,No,2018,Medicaid
Oregon,360899,14.4,,,10 to <20,No,2019,Medicaid
Oregon,360332,13.7,,,10 to <20,No,2020,Medicaid
Oregon,384210,13.6,,,10 to <20,No,2021,Medicaid
Oregon,402323,14.9,,,10 to <20,No,2022,Medicaid
Oregon,1648,10.1,,,10 to <20,No,2003,National Survey of Children's Health†
Oregon,1530,19.2,,,10 to <20,No,2007,National Survey of Children's Health†
Oregon,1592,30.9,,,30+,No,2011,National Survey of Children's Health†
Oregon,4939,30.9,,,30+,No,2020,National Survey of Children's Health†
Oregon,4581,28.9,,,20 to <30,No,2022,National Survey of Children's Health†
Oregon,505082,4.7,,,<10,No,2000,Special Education Child Count
Oregon,510574,5.2,,,<10,No,2001,Special Education Child Count
Oregon,512972,6.2,,,<10,No,2002,Special Education Child Count
Oregon,509235,6.9,,,<10,No,2003,Special Education Child Count
Oregon,511489,7.9,,,<10,No,2004,Special Education Child Count
Oregon,510269,8.8,,,<10,No,2005,Special Education Child Count
Oregon,520824,9.8,,,<10,No,2006,Special Education Child Count
Oregon,523572,10.8,,,10 to <20,No,2007,Special Education Child Count
Oregon,522982,11.6,,,10 to <20,No,2008,Special Education Child Count
Oregon,521133,12.4,,,10 to <20,No,2009,Special Education Child Count
Oregon,520672,12.9,,,10 to <20,No,2010,Special Education Child Count
Oregon,519468,13.4,,,10 to <20,No,2011,Special Education Child Count
Oregon,521072,13.9,,,10 to <20,No,2012,Special Education Child Count
Oregon,524370,14.1,,,10 to <20,No,2013,Special Education Child Count
Oregon,529212,14.5,,,10 to <20,No,2014,Special Education Child Count
Oregon,534754,14.8,,,10 to <20,No,2015,Special Education Child Count
Oregon,537120,15.1,,,10 to <20,No,2016,Special Education Child Count
Oregon,538764,15.8,,,10 to <20,No,2017,Special Education Child Count
Oregon,539688,16.5,,,10 to <20,No,2018,Special Education Child Count
Oregon,540297,17.5,,,10 to <20,No,2019,Special Education Child Count
Oregon,524766,18.4,,,10 to <20,No,2020,Special Education Child Count
Oregon,515196,18.9,,,10 to <20,No,2021,Special Education Child Count
Oregon,515354,20.8,,,20 to <30,No,2022,Special Education Child Count
Pennsylvania,21061,5.3,,,<10,No,2002,ADDM Network*
Pennsylvania,17886,8.4,,,<10,No,2006,ADDM Network*
Pennsylvania,18440,13.3,,,10 to <20,No,2008,ADDM Network*
Pennsylvania,7066,47.4,,,30+,No,2022,ADDM Network*
Pennsylvania,573278,4.2,,,<10,No,2000,Medicaid
Pennsylvania,589318,5.2,,,<10,No,2001,Medicaid
Pennsylvania,613611,4.9,,,<10,No,2002,Medicaid
Pennsylvania,638268,4.9,,,<10,No,2003,Medicaid
Pennsylvania,677306,5.1,,,<10,No,2004,Medicaid
Pennsylvania,709774,5.5,,,<10,No,2005,Medicaid
Pennsylvania,714603,6.2,,,<10,No,2006,Medicaid
Pennsylvania,684904,4.6,,,<10,No,2007,Medicaid
Pennsylvania,723857,2.7,,,<10,No,2008,Medicaid
Pennsylvania,757320,2.9,,,<10,No,2009,Medicaid
Pennsylvania,797425,2.8,,,<10,No,2010,Medicaid
Pennsylvania,830613,2.9,,,<10,No,2011,Medicaid
Pennsylvania,834046,11,,,10 to <20,No,2012,Medicaid
Pennsylvania,841514,35.3,,,30+,No,2013,Medicaid
Pennsylvania,961141,35.9,,,30+,No,2016,Medicaid
Pennsylvania,980690,36.9,,,30+,No,2017,Medicaid
Pennsylvania,1057019,35.6,,,30+,No,2018,Medicaid
Pennsylvania,1075132,35.9,,,30+,No,2019,Medicaid
Pennsylvania,1094559,34.5,,,30+,No,2020,Medicaid
Pennsylvania,1136068,34.7,,,30+,No,2021,Medicaid
Pennsylvania,1182838,36.6,,,30+,No,2022,Medicaid
Pennsylvania,1869,8.1,,,<10,No,2003,National Survey of Children's Health†
Pennsylvania,1594,23,,,20 to <30,No,2011,National Survey of Children's Health†
Pennsylvania,2928,37,,,30+,No,2020,National Survey of Children's Health†
Pennsylvania,1982,45.2,,,30+,No,2022,National Survey of Children's Health†
Pennsylvania,1680063,1.9,,,<10,No,2000,Special Education Child Count
Pennsylvania,1694084,2.2,,,<10,No,2001,Special Education Child Count
Pennsylvania,1691071,2.7,,,<10,No,2002,Special Education Child Count
Pennsylvania,1693953,3.3,,,<10,No,2003,Special Education Child Count
Pennsylvania,1690520,4,,,<10,No,2004,Special Education Child Count
Pennsylvania,1690385,4.7,,,<10,No,2005,Special Education Child Count
Pennsylvania,1728834,5.4,,,<10,No,2006,Special Education Child Count
Pennsylvania,1664918,6.7,,,<10,No,2007,Special Education Child Count
Pennsylvania,1632752,8,,,<10,No,2008,Special Education Child Count
Pennsylvania,1639316,9.1,,,<10,No,2009,Special Education Child Count
Pennsylvania,1646680,10.2,,,10 to <20,No,2010,Special Education Child Count
Pennsylvania,1626936,11.7,,,10 to <20,No,2011,Special Education Child Count
Pennsylvania,1620867,12.7,,,10 to <20,No,2012,Special Education Child Count
Pennsylvania,1617377,14,,,10 to <20,No,2013,Special Education Child Count
Pennsylvania,1607656,15,,,10 to <20,No,2014,Special Education Child Count
Pennsylvania,1588330,16.1,,,10 to <20,No,2015,Special Education Child Count
Pennsylvania,1596801,16.9,,,10 to <20,No,2016,Special Education Child Count
Pennsylvania,1597268,17.8,,,10 to <20,No,2017,Special Education Child Count
Pennsylvania,1599462,18.7,,,10 to <20,No,2018,Special Education Child Count
Pennsylvania,1589964,20,,,20 to <30,No,2019,Special Education Child Count
Pennsylvania,1586329,21.7,,,20 to <30,No,2020,Special Education Child Count
Pennsylvania,1567923,23.3,,,20 to <30,No,2021,Special Education Child Count
Pennsylvania,1567598,25.4,,,20 to <30,No,2022,Special Education Child Count
Puerto Rico,17457,26.4,,,20 to <30,No,2022,ADDM Network*
Puerto Rico,294940,6.2,,,<10,No,2016,Medicaid
Puerto Rico,308021,4.8,,,<10,No,2017,Medicaid
Puerto Rico,328186,4,,,<10,No,2018,Medicaid
Puerto Rico,310888,4.5,,,<10,No,2019,Medicaid
Puerto Rico,281035,5.5,,,<10,No,2020,Medicaid
Puerto Rico,295894,6.4,,,<10,No,2021,Medicaid
Puerto Rico,296328,5.1,,,<10,No,2022,Medicaid
Puerto Rico,247349,21.7,,,20 to <30,No,2020,Special Education Child Count
Puerto Rico,231817,25.8,,,20 to <30,No,2021,Special Education Child Count
Puerto Rico,223865,32.3,,,30+,No,2022,Special Education Child Count
Rhode Island,66153,4.8,,,<10,No,2000,Medicaid
Rhode Island,69924,5.2,,,<10,No,2001,Medicaid
Rhode Island,73167,5.7,,,<10,No,2002,Medicaid
Rhode Island,74320,7.2,,,<10,No,2003,Medicaid
Rhode Island,76203,8.1,,,<10,No,2004,Medicaid
Rhode Island,76748,9.4,,,<10,No,2005,Medicaid
Rhode Island,76442,11.3,,,10 to <20,No,2006,Medicaid
Rhode Island,74838,14.4,,,10 to <20,No,2007,Medicaid
Rhode Island,72401,17.4,,,10 to <20,No,2008,Medicaid
Rhode Island,74866,17.9,,,10 to <20,No,2009,Medicaid
Rhode Island,79463,18.6,,,10 to <20,No,2010,Medicaid
Rhode Island,79721,19.2,,,10 to <20,No,2011,Medicaid
Rhode Island,81835,20.1,,,20 to <30,No,2012,Medicaid
Rhode Island,84266,20.3,,,20 to <30,No,2013,Medicaid
Rhode Island,95571,21.9,,,20 to <30,No,2016,Medicaid
Rhode Island,102038,21.7,,,20 to <30,No,2017,Medicaid
Rhode Island,102694,23,,,20 to <30,No,2018,Medicaid
Rhode Island,66333,29.1,,,20 to <30,No,2019,Medicaid
Rhode Island,101587,22.8,,,20 to <30,No,2020,Medicaid
Rhode Island,104866,24,,,20 to <30,No,2021,Medicaid
Rhode Island,107139,26,,,20 to <30,No,2022,Medicaid
Rhode Island,1511,10.9,,,10 to <20,No,2007,National Survey of Children's Health†
Rhode Island,1624,17.7,,,10 to <20,No,2011,National Survey of Children's Health†
Rhode Island,2743,29.4,,,20 to <30,No,2020,National Survey of Children's Health†
Rhode Island,1317,20.6,,,20 to <30,No,2022,National Survey of Children's Health†
Rhode Island,142321,2.1,,,<10,No,2000,Special Education Child Count
Rhode Island,146113,2.5,,,<10,No,2001,Special Education Child Count
Rhode Island,147307,3.1,,,<10,No,2002,Special Education Child Count
Rhode Island,147200,3.7,,,<10,No,2003,Special Education Child Count
Rhode Island,146041,4.4,,,<10,No,2004,Special Education Child Count
Rhode Island,142154,5.4,,,<10,No,2005,Special Education Child Count
Rhode Island,139617,7,,,<10,No,2006,Special Education Child Count
Rhode Island,136019,8.2,,,<10,No,2007,Special Education Child Count
Rhode Island,133452,9.4,,,<10,No,2008,Special Education Child Count
Rhode Island,132755,10,,,10 to <20,No,2009,Special Education Child Count
Rhode Island,131682,11.3,,,10 to <20,No,2010,Special Education Child Count
Rhode Island,130711,12.7,,,10 to <20,No,2011,Special Education Child Count
Rhode Island,129627,13.4,,,10 to <20,No,2012,Special Education Child Count
Rhode Island,129276,14,,,10 to <20,No,2013,Special Education Child Count
Rhode Island,129705,14.4,,,10 to <20,No,2014,Special Education Child Count
Rhode Island,129667,14.8,,,10 to <20,No,2015,Special Education Child Count
Rhode Island,129593,15.2,,,10 to <20,No,2016,Special Education Child Count
Rhode Island,130466,15.6,,,10 to <20,No,2017,Special Education Child Count
Rhode Island,130527,16.3,,,10 to <20,No,2018,Special Education Child Count
Rhode Island,130511,16.6,,,10 to <20,No,2019,Special Education Child Count
Rhode Island,127960,17,,,10 to <20,No,2020,Special Education Child Count
Rhode Island,126040,17.3,,,10 to <20,No,2021,Special Education Child Count
Rhode Island,124897,18.3,,,10 to <20,No,2022,Special Education Child Count
South Carolina,24535,6.3,,,<10,No,2000,ADDM Network*
South Carolina,23191,6,,,<10,No,2002,ADDM Network*
South Carolina,22399,5.3,,,<10,No,2004,ADDM Network*
South Carolina,22681,8.6,,,<10,No,2006,ADDM Network*
South Carolina,23769,11.1,,,10 to <20,No,2008,ADDM Network*
South Carolina,24356,12.4,,,10 to <20,No,2012,ADDM Network*
South Carolina,312791,3.1,,,<10,No,2000,Medicaid
South Carolina,352715,3.2,,,<10,No,2001,Medicaid
South Carolina,376871,3.4,,,<10,No,2002,Medicaid
South Carolina,401466,3.5,,,<10,No,2003,Medicaid
South Carolina,371453,4.1,,,<10,No,2004,Medicaid
South Carolina,371167,4.6,,,<10,No,2005,Medicaid
South Carolina,359964,5.4,,,<10,No,2006,Medicaid
South Carolina,345656,6.4,,,<10,No,2007,Medicaid
South Carolina,346725,6.8,,,<10,No,2008,Medicaid
South Carolina,369536,6.6,,,<10,No,2009,Medicaid
